Level1,Level2,Level3,Level4,Level5,Count
MUREXFO,FO,FOD EUROPE,Contract Id,7328100,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328099,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328098,1
MUREXFO,FO,FOD EUROPE,Portfolio,LOFXSP_TRAD1_UT,104
MUREXFO,FO,FOD EUROPE,Contract Id,7328097,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328096,1
MUREXFO,FO,FOD EUROPE,Portfolio,LOFXSP_STRAT_UT,114
MUREXFO,FO,FOD EUROPE,Contract Id,7328095,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328094,1
MUREXFO,FO,FOD EUROPE,Portfolio,LOFXSP_FIX_UT,72
MUREXFO,FO,FOD EUROPE,Contract Id,7328093,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328092,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328091,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328090,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328089,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328088,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328087,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328086,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328085,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328084,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328083,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328082,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328081,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328080,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328079,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328078,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328077,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328076,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328075,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328074,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328073,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328072,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328071,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328070,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328069,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328068,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328067,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328066,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328065,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328064,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328063,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328062,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328061,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328060,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328059,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328058,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328057,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328056,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328055,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328054,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328053,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328052,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328051,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328050,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328049,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328048,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328047,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328046,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328045,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328044,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328043,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328042,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328041,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328040,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328039,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328038,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328037,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328036,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328035,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328034,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328033,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328032,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328031,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328030,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328029,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328028,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328027,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328026,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328025,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328024,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328023,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328022,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328021,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328020,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328019,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328018,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328017,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328016,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328015,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328014,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328013,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328012,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328011,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328010,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328009,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328008,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328007,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328006,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328005,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328004,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328003,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328002,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328001,1
MUREXFO,FO,FOD EUROPE,Contract Id,7328000,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327999,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327998,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327997,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327996,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327995,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327994,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327993,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327992,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327991,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327990,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327989,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327988,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327987,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327986,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327985,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327984,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327983,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327982,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327981,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327980,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327979,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327978,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327977,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327976,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327975,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327974,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327973,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327972,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327971,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327970,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327969,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327968,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327967,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327966,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327965,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327964,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327963,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327962,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327961,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327960,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327959,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327958,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327957,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327956,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327955,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327954,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327953,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327952,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327951,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327950,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327949,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327948,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327947,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327946,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327945,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327944,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327943,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327942,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327941,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327940,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327939,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327938,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327937,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327936,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327935,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327934,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327933,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327932,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327931,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327930,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327929,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327928,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327927,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327926,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327925,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327924,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327923,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327922,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327921,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327920,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327919,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327918,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327917,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327916,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327915,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327914,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327913,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327912,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327911,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327910,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327909,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327908,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327907,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327906,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327905,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327904,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327903,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327902,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327901,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327900,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327899,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327898,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327897,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327896,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327895,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327894,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327893,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327892,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327891,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327890,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327889,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327888,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327887,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327886,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327885,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327884,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327883,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327882,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327881,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327880,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327879,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327878,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327877,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327876,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327875,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327874,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327873,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327872,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327871,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327870,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327869,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327868,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327867,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327866,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327865,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327864,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327863,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327862,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327861,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327860,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327859,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327858,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327857,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327856,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327855,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327854,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327853,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327852,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327851,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327850,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327849,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327848,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327847,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327846,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327845,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327844,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327843,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327842,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327841,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327840,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327839,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327838,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327837,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327836,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327835,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327834,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327833,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327832,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327831,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327830,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327829,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327828,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327827,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327826,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327825,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327824,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327823,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327822,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327821,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327820,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327819,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327818,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327817,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327816,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327815,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327814,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327813,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327812,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327811,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327810,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327809,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327808,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327807,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327806,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327805,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327804,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327803,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327802,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327801,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327800,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327799,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327798,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327797,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327796,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327795,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327794,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327793,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327792,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327791,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327790,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327789,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327788,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327787,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327786,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327785,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327784,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327783,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327782,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327781,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327780,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327779,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327778,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327777,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327776,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327775,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327774,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327773,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327772,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327771,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327770,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327769,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327768,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327767,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327766,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327765,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327764,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327763,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327762,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327761,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327760,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327759,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327758,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327757,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327756,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327755,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327754,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327753,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327752,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327751,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327750,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327749,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327748,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327747,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327746,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327745,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327744,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327743,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327742,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327741,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327740,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327739,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327738,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327737,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327736,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327735,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327734,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327733,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327732,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327731,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327730,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327729,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327728,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327727,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327726,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327725,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327724,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327723,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327722,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327721,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327720,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327719,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327718,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327717,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327716,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327715,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327714,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327713,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327712,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327711,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327710,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327709,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327708,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327707,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327706,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327307,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327306,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327305,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327304,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327303,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327302,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327301,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327300,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327299,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327298,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327297,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327296,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327295,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327294,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327293,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327292,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327291,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327290,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327289,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327288,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327287,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327286,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327285,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327284,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327283,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327282,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327281,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327280,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327279,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327278,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327277,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327276,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327275,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327274,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327273,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327272,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327271,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327270,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327269,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327268,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327267,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327266,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327265,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327264,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327263,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327262,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327261,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327260,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327259,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327258,1
MUREXFO,FO,FOD EUROPE,Contract Id,7327257,1
